id,title,link,price,location,description,main_image_url,scraped_at
138979,"Nyumba ya vyumba vitatu inapangishwa Mbezi, Dar Es Salaam",https://makazimapya.com/listings/nyumba-ya-vyumba-vitatu-inapangishwa-mbezi-dar-es-salaam/2d5d78c7-b55a-417a-b94a-d401d352dad6,"Sh.2,700,000","Mbezi, Ubungo, Dar Es Salaam","Villa Mpya Inapangishwa
Mahali : Mbezi Beach(Almas Street), Dar-Es-Salaam, Tanzania 🇹🇿
Ina :
🟢 Vyumba Vitatu Vya Kulala(Vyumba Viwili Masta), Sebule, Jiko la Kisasa na Choo
🟢 Inajitegemea Kwenye Umeme na Maji
Kodi : 2,700,000 Tshs Kwa Mwezi
Itakuwa Wazi Tar 1/12
Ila Kuona Na Kulipia Ruksa
Kwa Mawasiliano Zaidi:-
0743688011",https://makazimapya.s3.amazonaws.com/public/ads/images/a9079cea-6b55-4829-8340-371c8584c53c.jpg,2025-11-16 20:28:30.594672+00
104588,"Nyumba ya vyumba vitatu inapangishwa Kisiwani, Kilimanjaro",https://makazimapya.com/listings/nyumba-ya-vyumba-vitatu-inapangishwa-kisiwani-kilimanjaro/fa239c32-d59c-48cf-9264-061bc4283ec0,"Sh.500,000","Kisiwani, Same, Kilimanjaro","HOUSE FOR RENT 💥
___
LOCATION: KISIWANI KIGAMBONI (DAR ES SAALAM)
COUNTRY: TANZANIA
VYUMBA VITATU VYA KULALA KIMOJA NI CHUMBA MASTER, YAANI ( SELF CONTAINED) SEBULE, DINNING NA JIKO
🚰MAJI YASIOKUA YA CHUMVI
🎰LUKU
🃏TILES💥
🚽COMMON TOILET
🎛️GYPSUM
🖼️SLIDE WINDOW🔥
🚙 PARKING KUBWA NA FANCE
___
👉BEI NI LAKI TANO  TU
(500,000/=)🔥
USIPO JIBIWA TEXT TAFADHARI NIPIGIE SIMU
🔥PESA ZA MZUNGUKO NI ELFU 20TSH  hadi unapata🔥 nyumba utakayoipenda
___
🔥Kwa mawasiliano zaidi📠🔥💥
CALL 0686 705 903 DALALI_KIGAMBONI_RASI_NAMBA_1
..
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
..
.
.
.
.
.
.
.
.
.
.
.
.
.
.
#appartments#realestate#gainwithxtiandela#gainwithbundi#gainwithmtaaraw#NguvuMoja#wasafitv#dalali_kigamboni_msauzi #dalali#gainparty #realestateagent#realestateinvesting#gain #gainwithmchina💯💯 #MillardAyoMagazeti #millardayoupdatesi #NguvuMoja #daimambelenyumamwiko #mwengewauhuru2023 #wasafitv #MillardAyoUPDATES #cristianoronaldo #dstv #dpworld #bandari #kigamboni #dalali_kigamboni_msauzi #kariakoo #shu #kizimkazi #maonyesho #nanenane",https://makazimapya.s3.amazonaws.com/public/ads/images/2801e4ba-d07f-46b7-b0f4-3f615d368919.jpg,2025-09-13 11:58:49.795045+00
140839,"Nyumba/Apartment ya chumba kimoja inapangishwa Kimara, Dar Es Salaam",https://makazimapya.com/listings/nyumbaapartment-ya-chumba-kimoja-inapangishwa-kimara-dar-es-salaam/1b82e835-0c8a-48ba-b0f0-8a4b0afa573c,"Sh.547,258","Kimara, Ubungo, Dar Es Salaam","APARTMENT NZURI SANA YA KISASA INAPANGISHWA
LOCATION KIMARA MWISHO UMBALI KUTOKA KITUO CHA MWENDO KASS NI KM.2 👈
USAFIRI BAJAJI DALADALA SH 5OO NA UKISHUKA  DAKIKA 3 UPONDANI
KODI NI TZS 200,000 X3 👈
SIFA ZAKE
CHUMBA KIMOJA MASTER KIKUBWA SANA SEBULE KUBWA YAKUJIACHIA  NA JIKO LAKE ZURI LA KISASA
TYRIES GYPSUM MADIRISHA ALUMINIUM
UMEME LUKU YAKO MAJI MITER YAKO PIA MAJI YANATIRIRIKA NDANI
ZIPO APARTMENTS 4 TU KWENYE FENCE NA HII MOJA NDIO IKO WAZI  KWAGALI YASHINI NISHGAMOTO
NB:,,👇
NYUMBA HII  IPONDANI YA FENSI
MAZINGIRA YAKE NI TULIVU NA USALAMA WA KUTOSHA
SERVICE CHARGE NI TZS.15000
UKIIPENDA NYUMBA MALIPO YA DALALI NI MWEZI MMOJA
What saapp number 0689-547258",https://makazimapya.s3.amazonaws.com/public/ads/images/0171f6f0-ee68-4944-9ead-6a6d9fcc2b69.jpg,2025-11-19 07:02:46.335766+00
104590,"Kiwanja kinauzwa Kigamboni, Dar Es Salaam",https://makazimapya.com/listings/kiwanja-kinauzwa-kigamboni-dar-es-salaam/6fe6d2ee-3cb6-4d49-b733-2fb39fe9c788,"Sh.22,000","Kigamboni, Kigamboni, Dar Es Salaam","MRADI MPYA - KIGAMBONI DEGE -ECO VILLAGE
◻️Umbali ni km 19 toka ferry
◻️Mradi upo karibu na DEGE ECO VILLAGE.
◻️Umbali ni mita 800 toka barabara ya  lami
◻️Bei ni 20,000 tu kwa sqm 1 malipo ya cash
◻️Bei ni 22,000 tu kwa sqm1 malipo ya awamu miezi 6
◻️Ukubwa kuanzia 605SQM
◻️Huduma zote muhimu zipo eneo la mradi I.e MAJI, UMEME,BARABARA n.k
◻️Eneo linatazama barabara kubwa ya mtaa.
◻️Mteja atapatiwa HATIMILIKI  baada ya kukamilisha malipo yote.
MIRADI YETU MINGINE
▫️KIBAHA VISIGA.
▫️KIBAHA BOKO MNEMELA
▫️BAGAMOYO KEREGE
▫️KIGAMBONI KIMBIJI
OFISI ZETU ZIPO MWENGE BAMAGA, JENGO LA DORA TOWER, 4th Floor.
KARIBUNI SANA
Call/Whatsap +255782763203",https://makazimapya.s3.amazonaws.com/public/ads/images/af07b025-f703-40b1-9c7f-cb3f6c91e019.jpg,2025-09-13 11:58:55.337384+00
142033,"Nyumba inapangishwa Sinza, Dar Es Salaam",https://makazimapya.com/listings/nyumba-inapangishwa-sinza-dar-es-salaam/4712b6da-ab47-4735-9a1b-75706fbce273,"Sh.750,000","Sinza, Ubungo, Dar Es Salaam","#MASTERBEDROOM , SITTING ROOM & KITCHEN FOR RENT🏡
PRICE : 750,000Tsh per Month
LOCATION : SINZA
📍Near to the ROAD
📍AIRBnB ALLOWED
SPECIFICATIONS
One Masterbedroom✅
Sitting room✅
OPEN Kitchen✅
Fenced✅
Parking✅
A/C available✅
Heater Available✅
Good Environment✅
Security✅
Independent Electricity Metre✅
Water and electricity are from main source✅
CONTACT
Normal :  0624209485
Whatsapp: 0626614198
IMPORTANT
Service charge : 30,000Tsh (TO BE PAID BY CUSTOMER FOR SURVEYING PROPERTY / HELA KWA AJILI YA KUTAZAMIA VYUMBA / NYUMBA )
NB : Service Charge itadumu hadi pale utakapo pata nyumba ya Ndoto Yako
Agent fee / Commission : One Month's Rent ( TO BE PAID BY CUSTOMER  / TENANT)
TERMS OF PAYMENTS : 6Months",https://makazimapya.s3.amazonaws.com/public/ads/images/9814ff9d-1925-4fca-b5c6-68cfbf7c7761.jpg,2025-11-20 15:55:57.302676+00
142671,"Nyumba ya vyumba viwili inapangishwa Kimara, Dar Es Salaam",https://makazimapya.com/listings/nyumba-ya-vyumba-viwili-inapangishwa-kimara-dar-es-salaam/c3836dc0-ba5c-4dfd-b75f-b9eca2015113,"Sh.300,000","Kimara, Ubungo, Dar Es Salaam","#KODI 300K MALIPO MIEZI X 6
LOCATION KIMARA KOROGWE 👉 KWA MKUWA KUTOKA MAIN ROD KM2
PIA UNAWEZA PITIA UBUNGO EXTERNAL NJIA YA MAJI CHUMVI KWA MKUWA
SIFA ZAKE 👇
VYUMBA VIWILI VYA KULALA KIMOJA MASTER BEDROOM
SEBULE KUBWA SANA
JIKO KUBWA
BUPLICE TOILET NDANI
UMEME MITA YAKO
MAJI YANA TIRIRIKA NDANI
DILISHA ALUMINIAMU
MAZINGIRA MAZURI SANA
NYUMBA AINA FENCI USALAMA UPO💯
KODI 300,000 MALIPO MIEZI X 6
GHARAMA ZA KUONA NYUMBA SH.15000
MALIPO YA DALALI MWEZI MOJA ULIPIAPO NYUMBA
CALL 0659244543",https://makazimapya.s3.amazonaws.com/public/ads/images/efa7478d-ed9a-43a1-9b28-1e800ab9b0a3.jpg,2025-11-22 18:14:34.359058+00
104592,"Kiwanja kinauzwa Kigamboni, Dar Es Salaam",https://makazimapya.com/listings/kiwanja-kinauzwa-kigamboni-dar-es-salaam/503cea86-461d-47e6-9ed8-80f7fcf4d2f8,"Sh.22,000","Kigamboni, Kigamboni, Dar Es Salaam","MRADI MPYA - KIGAMBONI DEGE -ECO VILLAGE
◻️Umbali ni km 19 toka ferry
◻️Mradi upo karibu na DEGE ECO VILLAGE.
◻️Umbali ni mita 800 toka barabara ya  lami
◻️Bei ni 20,000 tu kwa sqm 1 malipo ya cash
◻️Bei ni 22,000 tu kwa sqm1 malipo ya awamu miezi 6
◻️Ukubwa kuanzia 605SQM
◻️Huduma zote muhimu zipo eneo la mradi I.e MAJI, UMEME,BARABARA n.k
◻️Eneo linatazama barabara kubwa ya mtaa.
◻️Mteja atapatiwa HATIMILIKI  baada ya kukamilisha malipo yote.
MIRADI YETU MINGINE
▫️KIBAHA VISIGA.
▫️KIBAHA BOKO MNEMELA
▫️BAGAMOYO KEREGE
▫️KIGAMBONI KIMBIJI
OFISI ZETU ZIPO MWENGE BAMAGA, JENGO LA DORA TOWER, 4th Floor.
KARIBUNI SANA
Call/Whatsap: +255 782 763 203",https://makazimapya.s3.amazonaws.com/public/ads/images/42b6edd0-25cc-47ad-a3b2-76905b197443.jpg,2025-09-13 11:59:00.351088+00
122018,"Nyumba/Apartment ya vyumba vitatu inapangishwa Mbweni, Dar Es Salaam",https://makazimapya.com/listings/nyumbaapartment-ya-vyumba-vitatu-inapangishwa-mbweni-dar-es-salaam/dc7fc01a-71ea-4bfa-a431-e4e83ea70eac,"Sh.1,000,000","Mbweni, Kinondoni, Dar Es Salaam","📍NYUMBA NZURI SANA 🏡🏘️ APARTMENTS INAPANGISHWA: IPO MBWENI JKT (DAR ES SALAAM)
INA VYUMBA VITATU VYUMBA VIWILI MASTER SEBLE JIKO NA PUBLIC TOILET PIA INA FULL A\/C
KODI: TSH 1,000,000\/= KWA MWEZI
KWA MAWASILIANO ZAIDI
Call\/
#0689138795whatsapp
#0758998074👈
#nyumba #nyumbanzuri #nyumbazakisasa #nyumbakali #apartment #tegeta #boko #mbweni #kinondoni #daresalaam #tanzania 🇹🇿🇹🇿🇹🇿",https://makazimapya.s3.amazonaws.com/public/ads/images/6584fd7f-66d8-43e9-838d-79626215fb93.jpg,2025-09-15 12:25:18.332882+00
104594,"Nyumba ya vyumba vitatu inauzwa Mawasiliano, Morogoro",https://makazimapya.com/listings/nyumba-ya-vyumba-vitatu-inauzwa-mawasiliano-morogoro/f9cf4bca-b600-4122-957e-74f05393fea4,"Sh.79,000,000","Mawasiliano, Ulanga, Morogoro","ENEO KUBWA LENYE NYUMBA NDANI YAKE LINAUZWA KWA NIABA YA BANK KEREGE BAGAMOYO (MILLION 79).
Mawasiliano: 0782117054-0718802350
Kuna Nyumba Ya Vyumba Vitatu Kimoja Master, Dinning, Sitting, Kitchen&Public Toilet
Pia Kuna Miti Ya Mitiki Na Miembe
Umiliki: Mauziano Ya Serikali Ya Mtaa
Ukubwa Wa Eneo: SQM 10,835
Umbali: 3.9 Kilometres Kutoka Bagamoyo Road & Meter 200 Tu Kutoka Barabara kuu Ya Mtaa
Bei : 79 Million (Makadilio )
Gharama Za Kwenda Site Ni Tshs 30,000/=
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
#daressalaam #bagamoyo #dodoma #morogoro #aristote #diamondplatnumz #agent #masokomtandaoni #millardayoupdates #sammisagonews #streetmagazines #trending #threads #money #homedecoration #interiordesign #realestate #archetecture #reelschallenge #reels #gainparty #followforfollowback #jaymaudaku #jamiiforums",https://makazimapya.s3.amazonaws.com/public/ads/images/6c527fe3-4860-4477-b882-ebbcda31dd16.jpg,2025-09-13 11:59:06.000233+00
104595,"Nyumba ya vyumba vitatu inauzwa Madale, Dar Es Salaam",https://makazimapya.com/listings/nyumba-ya-vyumba-vitatu-inauzwa-madale-dar-es-salaam/f9b7799d-e5b3-4a78-be32-4544910441ac,"Sh.180,000,000","Madale, Ubungo, Dar Es Salaam","NYUMBA NZURI SANA MADALE MWISHO - (MILLION 180).
Ina Vyumba Vitatu Kimoja Master, Dinning, Sitting, Kitchen&Public Toilet
Umiliki: Mauziano Ya Serikali Ya Mtaa (Eneo LimelasimishwaTayari Namba Ya Kiwanja Tayari Hati Inatoka Kwa Jina La Mnunuzi)
Ukubwa Wa Eneo: SQM 600
Umbali: Meter 400 Tu Kutoka Barabara kuu Ya Lami (Madale Road)
Maji Ya Dawasco Na Umeme Vyote Vipo
Bei : 180 Million (Maongezi Yapo)
Gharama Za Kwenda Site Ni Tshs 30,000/=
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
#daressalaam #tanzania #dodoma #morogoro #mbeya #mwanza #diamondplatnumz #agent #seven #world #landscape #homedecoration #interiordesign #realestate #archetecture #reels #reelschallenge #contentcreator #trendingreels #trendingvideo #house #millardayoupdates #cloudstvtz #grobalpublisher #bongo5 #dar24 #sammisagonews #jamiiforums",https://makazimapya.s3.amazonaws.com/public/ads/images/958ad82b-1815-403c-a6a8-ddc07fab4ed0.jpg,2025-09-13 11:59:09.05757+00
104596,"Nyumba ya vyumba vitatu inauzwa Kibamba, Dar Es Salaam",https://makazimapya.com/listings/nyumba-ya-vyumba-vitatu-inauzwa-kibamba-dar-es-salaam/5a3a78eb-11f9-4eef-a254-c1143430fbad,"Sh.65,000,000","Kibamba, Ubungo, Dar Es Salaam","NYUMBA IMEKAMATA BARABARA YA MTAA INAUZWA (MILLION 65) KIBAMBA NJIA PANDA YA SHULE.
Mawasiliano: 0782117054-0718802350
Ina Vyumba Vitatu Kimoja Master, Dinning, Sitting, Kitchen&Public Toilet
Umiliki: Mauziano Ya Serikali Ya Mtaa
Ukubwa Wa Eneo: SQM 1044
Nyumba Iko Kwenye Eneo Zuri Sana Unaweza Kuvunja Ukajenga Nyumba Nyingine
Bei : 65 Million (Maongezi Yapo)
Gharama Za Kwenda Site Ni Tshs 30,000/=
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
#daressalaam #tanzania #masokomtandaoni #bongo5 #cloudstvtz #diamondplatnumz #hajimanara #kondeboy #mangekimambi #yangasc #simbasc #aristote #wolperstylish #sammisagonews #rayvanny #grobalpublisher #dstv #startime #zanzibar #Arusha #darmpya #jamiiforums #millardayoupdates #supportsmallbusiness",https://makazimapya.s3.amazonaws.com/public/ads/images/90ea4caf-b55f-4f2e-96dc-9b954faae0d9.jpg,2025-09-13 11:59:11.663082+00
133324,"Nyumba/Apartment ya vyumba vitatu inapangishwa Kibamba, Dar Es Salaam",https://makazimapya.com/listings/nyumbaapartment-ya-vyumba-vitatu-inapangishwa-kibamba-dar-es-salaam/bcb36ab4-5766-44ff-b870-591b13fb2a16,"Sh.350,000","Kibamba, Ubungo, Dar Es Salaam","APARTMENT INAPANGISHWA KIBAMBA SHULE
===
Vyumba 3 vyakulala kimojawapo master bedroom sebule jiko na public toilet
===
Bei:350,000 Kwa mwezi × 6
====
Umbali KM 2.5 Usafiri bajaji zipo
===
Ndani ya fence zipo 2 KILA MMOJA anajitegemea umeme na maji
====
Kupelekwa kuona nyumba elfu 15k
===
O679447338
O753454167",https://makazimapya.s3.amazonaws.com/public/ads/images/b50bad80-eda3-4d05-a7ca-d29492d4679e.jpg,2025-11-05 11:36:24.198468+00
104598,"Kiwanja kinauzwa Mbezi, Dar Es Salaam",https://makazimapya.com/listings/kiwanja-kinauzwa-mbezi-dar-es-salaam/913eaa34-1a26-4181-ad53-1dfba582e20d,"Sh.47,000,000","Mbezi, Ubungo, Dar Es Salaam","Kiwanja kinauzwa, kipo njia ya mbezi to goba kituo mageti..Umbali kutoka lami ni mita 800.....Ukubwa ni  mita 21 kwa mita 33....
Bei milioni 47 maongezi yapo
Service charge 20000
Piga 0719190753",https://makazimapya.s3.amazonaws.com/public/ads/images/cd7aac62-f469-47d1-a5a8-e48d0ae5002d.jpg,2025-09-13 11:59:16.871282+00
136437,"Nyumba/Apartment ya vyumba viwili inapangishwa Mbezi, Dar Es Salaam",https://makazimapya.com/listings/nyumbaapartment-ya-vyumba-viwili-inapangishwa-mbezi-dar-es-salaam/0804daff-2ae9-47f6-82e3-ada503a6b93a,"Sh.350,000","Mbezi, Ubungo, Dar Es Salaam","APARTMENT NZURI SANA YA KISASA INAPANGISHWA
NYUMBA MPYA
LOCATION:
MBEZI YA MAGARI SABA/ CHUO CHA ST JOSEPH
UMBALI KUTOKA STEND DAKIKA 10 TU KWA MIGUU[ GARI YEYOTE INAFIKA  MPAKA MLANGONI]
SIFA ZAKE:
VYUMBA 2 VYA KULALA
KIMOJA MASTER
SEBULE
PUBLIC TOILET NDANI
JIKO ZURI
ICEE [ AIR CONDITION]
PACKING SPACE
UWANJANI PAVING BLOCK
INAJITEGEMEA UMEME NA MAJI
KODI 350,000 X 6
KUONA ELFU 15
MALIPO YA DALALI KODI YA MWEZI MMOJA
SIMU
+255 684 88 14 29
+255 658 58 64 49
MSHATI",https://makazimapya.s3.amazonaws.com/public/ads/images/89f1a825-bd9c-47d1-b5e2-07d58d845e73.jpg,2025-11-14 22:41:50.348587+00
104601,"Nyumba/Apartment inapangishwa Tabata, Dar Es Salaam",https://makazimapya.com/listings/nyumbaapartment-inapangishwa-tabata-dar-es-salaam/bde86e43-d295-45ee-af02-df4154c0f835,"Sh.130,000","Tabata, Ilala, Dar Es Salaam","House for rent
Apartments
Location Tabata segerea nyuma ya magereza
Price 130,000 /=
Distance 1minutes from main road
1masterbedroom
Sitting room
Tailez
Gypsum
Mafeni juu
Car parking kubwa
Full parving block
Service charge elfu 20 Bila kusahau Kodi ya mwezi mmoja kwa dalali doctor contact 0689439787 whts up or call
0767175242 call",https://makazimapya.s3.amazonaws.com/public/ads/images/083d0e4e-8066-4ad9-b5cb-cf95b0afa268.jpg,2025-09-13 11:59:24.486417+00
133325,"Nyumba inapangishwa Kimara, Dar Es Salaam",https://makazimapya.com/listings/nyumba-inapangishwa-kimara-dar-es-salaam/0e6cae01-c7dd-4c77-b2f3-c699edbdccaa,"Sh.300,000","Kimara, Ubungo, Dar Es Salaam","APARTMENT MPYA KABISA ZINA PANGISHWA KIMARA MWISHO DK5 KWA MIGUU KUTOKA LAMI
-------
Chumba master kikubwa
Seble kubwa
Jiko safi la kwako mwenyewe la njee
Luku yako
Public toilet
Maji yana flow
Ndani ya fence
Parking space kubwa sana
--------
Service charge 15,000/=
Kodi 300,000X6
----------
Malipo ya dalali ya mwezi mmoja ambayo ni laki 3
-----------
Contact
#0676_218580(WhatsApp)
#0693_673010
#Dalali_big_kimara
#KIUMBE_REAL_ESTATE_AGENT
EPUKA MATAPELI FANYA KAZI NA MADALALI WENYE OFFICE NA WALIYO SAJILIWA 🙏",https://makazimapya.s3.amazonaws.com/public/ads/images/5a4f5f31-d077-4569-af5f-e65430affc76.jpg,2025-11-05 11:37:05.846883+00
104603,"Nyumba inapangishwa Kimara, Dar Es Salaam",https://makazimapya.com/listings/nyumba-inapangishwa-kimara-dar-es-salaam/8aa84049-d59e-4cf7-8256-565136abf153,"Sh.110,000","Kimara, Ubungo, Dar Es Salaam","MASTER BEDROOM YA KUPANGA KIMARA MWISHO
======================
*CHUMBA MASTER BED ROOM YA WASTANI, YANI CHUMBA NA CHOO CHAKE NDANI, MAJI DAWASA YANA FROW CHOONI
*NYUMBA HAIKO NDANI YA FENSI, ILA MAZINGILA MAZULI NA SALAMA, LUKU SUBMITER YAKO
*NYUMBA IKO UMBALI WA KM1.5, BAJAJI, NOAH700/=
*KODI 110,000/= KWA MWEZI
_____________________________
*KWA MAELEZO ZAIDI PIGA
======================*WSP:
*CALL:0677370515
======================
*SERVICE CHARGE YA KUONA NYUMBA@15,000/=
_____________________________",https://makazimapya.s3.amazonaws.com/public/ads/images/4b7f184b-f005-465c-a9c1-c6a027c61722.jpg,2025-09-13 11:59:29.479098+00
104604,"Nyumba/Apartment ya vyumba viwili inapangishwa Kimara, Dar Es Salaam",https://makazimapya.com/listings/nyumbaapartment-ya-vyumba-viwili-inapangishwa-kimara-dar-es-salaam/d4f30aab-71fb-461b-981d-e6c1ee25cb8d,"Sh.180,000","Kimara, Ubungo, Dar Es Salaam","APARTMENT NZURI NA IPO JIRANI NA BARABARA BEI MSELEREKO KANISA NI 180,000/= X 6
🌟 APARTMENT HII INA SIFA ZIFUATAZO
#VYUMBA 2 VIKUBWA VYA KULALA
#HAKUNA MASTER BEDROOM
#SEBULE YA WASTANI
#LUKU NA MITA YA MAJI DAWASA INAJITEGEMEA
#MAJI DAWASA YANATOKA NDANI MASAA 24
#MADIRISHA NI WAVU MZURI ULIOFUNGWA KITAALAMU
#ZIPO NDANI YA FENSI
BEI NI 180,000/= X 6
💫💫 APARTMENT HII IPO KIMARA SUKA UPANDE WA KULIA KAMA UNAENDA MBEZI KUTOKA MOROGORO ROAD HADI KWENYE NYUMBA NI DK 8 TUU KWA MIGUU
KUONESHWA NYUMBA HII GARAMA YAKE NI SHILINGI ELFU 15 NA UKIIPENDA NYUMBA HII UTALIPIA PESA YA UDALALI KODI YA MWEZI MMOJA0677370515",https://makazimapya.s3.amazonaws.com/public/ads/images/beb9c3bd-d622-48f6-b6d6-02751f3f557e.jpg,2025-09-13 11:59:31.965871+00
136438,"Nyumba ya vyumba vitatu inauzwa Kigamboni, Dar Es Salaam",https://makazimapya.com/listings/nyumba-ya-vyumba-vitatu-inauzwa-kigamboni-dar-es-salaam/6d64d59b-a77b-4f37-a40a-c11e0c590e6a,"Sh.170,000,000","Kigamboni, Kigamboni, Dar Es Salaam","🏡 INAPATIKANA – NYUMBA YA KISASA INAUZWA KIGAMBONI, GEZA ULOLE
✅ Vyumba 3 vyote Master (Self Contained)
✅ Sebule kubwa yenye nafasi
✅ Dining Room na Jiko safi kabisa
✅ Public Toilet
✅ Kiwanja sqm 780
✅ Hati ya Serikali ya Mtaa
💵 Bei: Milioni 170 tu (maongezi yapo)
⚡ Service charge: 30,000/= hadi upate nyumba unayoipenda
📲 Piga/WhatsApp: 0782 146 531
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
#WasafiMedia #FridayTurnUp #AfricaIsWatching #WasafiDigital #CloudsDigitalUpdates  #XXLVibe #XXLCloudsFM #ZigoKamaLote #DStvPoaZigoKamaLote #MillardAyoUPDATES #UNAAMBIWA #MillardAyoMagazeti #MwananchiUpdates #NguvuMoja #timuyawananchi #daimambelenyumamwiko #AzamSports1HD #sammisagotv",https://makazimapya.s3.amazonaws.com/public/ads/images/3b4d08ca-40b3-46b0-af2a-e34026a62ac4.jpg,2025-11-14 22:42:22.000068+00
104606,"Nyumba ya vyumba viwili inapangishwa Kimara, Dar Es Salaam",https://makazimapya.com/listings/nyumba-ya-vyumba-viwili-inapangishwa-kimara-dar-es-salaam/c995eea2-a0f2-4505-8b19-eb1890ab2570,"Sh.380,000","Kimara, Ubungo, Dar Es Salaam",":
𝐍𝐲𝐮𝐦𝐛𝐚 𝐊𝐮𝐛𝐰𝐚 𝐲𝐚 𝐊𝐮𝐩𝐚𝐧𝐠𝐚 #𝐒𝐭𝐚𝐧𝐝_𝐀𝐥𝐨𝐧𝐞
#𝙇𝙤𝙘𝙖𝙩𝙞𝙤𝙣: KIMARA MWISHO
#𝙐𝙢𝙗𝙖𝙡𝙞: Kilomita 2 kutoka Main. Road, Usafiri Bajaj 500, Boda 1000. Barabara ni Nzuri Mpaka kwenye Nyumba
𝙎𝙞𝙛𝙖 𝙕𝙖𝙠𝙚
============
• SEBULE KUBWA
• VYUMBA VIWILI VYA KULALA NA KIMOJA MASTER
• JIKO KUBWA
• PUBLIC TOILET
Nyumba Inajitegemea yenyewe Ndani ya Fensi Parking ipo. Umeme LUKU na Maji DAWASA yanaflow ndani.
#𝙆𝙤𝙙𝙞_𝙠𝙬𝙖_𝙈𝙬𝙚𝙯𝙞 𝙣𝙞 Tsh. 380,000 Malipo Miezi 6 #Maongezi_Yapo
#𝘼𝙣𝙜𝙖𝙡𝙞𝙯𝙤
Survey Charge ni 10,000 tu Utaonyeshwa Nyumba zote unazohitaji Zilizopo na Malipo ya Dalali ni Mwezi Mmoja Pindi Ulipiapo Nyumba.
#𝘿𝙖𝙡𝙖𝙡𝙞_𝙐𝙗𝙪𝙣𝙜𝙤
0716 776247 WhatsApp
0754 221168 WhatsApp",https://makazimapya.s3.amazonaws.com/public/ads/images/0e2551f9-0e32-4f18-92eb-3879adb4b313.jpg,2025-09-13 11:59:36.900219+00
104607,"Nyumba inauzwa Serengeti, Mbeya",https://makazimapya.com/listings/nyumba-inauzwa-serengeti-mbeya/3c5d22f7-5a2b-4291-b6e3-908e0c2c09c9,"Sh.115,000,000","Serengeti, Kyela, Mbeya","NYUMBA INAUZWA
__________
MAHALI-MAKULU(UDOM ROAD)
_________
MUUNDO
-VYUMBA 03 VYA KULALA(01 MASTA)
-SEBULE
-JIKO
-DINING
-STOO
-PUBLIC TOILET
INA NYUMBA NDOGO YA NJE YENYE
-CHUMBA
-STOO
-JIKO LA NJE
-STOO
_______________
HUDUMA
-MAJI+UMEME VIPO
-WATER RESERVE TANK
_______________
DOCUMENT-HATI
_______________
BEI-115M
_______________
MAWASILIANO
0767833496
0622111186
.
.
.
.
.
.
.
.
.
.
#nyumba #dalali #dodoma #diamondplatnumz #wasafi #alikiba #zuchu #harmonize #tanzanianweddings #gainwithxtiandela #mangekimambi #mbeya #daressalaam #gainwithmugweru #mwanza #millardayoupdates #wasafitv #arusha #serengeti #ccm #jamiiforums #wemasepetu #shilawadu #hamisamobetto
#instadaily #instagram #instafashion #workout #zanzibar #marioo",https://makazimapya.s3.amazonaws.com/public/ads/images/6c205fcc-df14-4fee-a717-98e17a49c619.jpg,2025-09-13 11:59:40.687836+00
104608,"Nyumba inapangishwa Serengeti, Mbeya",https://makazimapya.com/listings/nyumba-inapangishwa-serengeti-mbeya/be7a355b-2535-4d7d-8f59-4f3dbd331c1d,"Sh.300,000","Serengeti, Kyela, Mbeya","MASTA+SEBULE+JIKO INAPANGISHWA (MPYA INAMALIZIWA VITU VICHACHE)
__________________
MAHALI-ILAZO
___________________
BEI-300,000@MWEZI
___________________
HUDUMA
-MAJI YAPO HUSHEI
-UMEME UPO HUSHEI
-IKO NDANI YA FENSI
-PARKING SPACE IPO
-ZIKO APPARTMENTS 03 TU KWENYE FENSI
________________________
MUDA WA MALIPO-MIEZI 06
__________________________
MALIPO YA DALALI-KODI YA MWEZI
(UNALIPA MTEJA/MPANGAJI)
__________________________
GHARAMA ZA KWENDA SITE-10,000/=
_____________________________
MAWASILIANO
0767833496(Call)
0622111186(Whatsap)
_____________________________
.
.
.
.
.
.
.
.
.
.
#nyumba #dalali #dodoma #diamondplatnumz #wasafi #alikiba #zuchu #harmonize #tanzanianweddings #gainwithxtiandela #mangekimambi #mbeya #daressalaam #gainwithmugweru #mwanza #millardayoupdates #wasafitv #arusha #serengeti #ccm #jamiiforums #wemasepetu #shilawadu #hamisamobetto
#instadaily #instagram #instafashion #workout #zanzibar #nairobikenya",https://makazimapya.s3.amazonaws.com/public/ads/images/4cf694dd-fcbb-492f-8e6e-414af9057a9e.jpg,2025-09-13 11:59:43.963016+00
